conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,time_bin,date,clean_text,cluster
1895742742258680261,2025-03-01 07:47:45+00:00,0,Danantara Indonesia mempunyai dampak positif terhadap ekonomi Indonesia. https://t.co/NGMLLSotxu,1895742742258680261,https://pbs.twimg.com/media/Gk8H-JOW4AAE7kY.jpg,,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/Dimas26316340/status/1895742742258680261,1357011546409365504,Dimas26316340,19,2025-03-01,danantara indonesia mempunyai dampak positif terhadap ekonomi indonesia,1
1895708496701899005,2025-03-01 05:32:37+00:00,1,Danantara merupakan langkah strategis untuk mengatur aset negara yang selama ini ada di BUMN agar lebih efektif dan terarah. https://t.co/KW0p8Cay4B,1895708734502158679,https://pbs.twimg.com/media/Gk7pDBdXsAAkn3V.jpg,Ninaninabudiman,in,,0,0,0,https://x.com/Ninaninabudiman/status/1895708734502158679,1736994760303513600,Ninaninabudiman,19,2025-03-01,danantara merupakan langkah strategis untuk mengatur aset negara yang selama ini ada di bumn agar lebih efektif dan terarah,1
1895688229216801174,2025-03-01 07:04:23+00:00,0,@matildapuutrii BPI Danantara dapat mendorong investasi di berbagai sektor,1895731829308866787,,matildapuutrii,in,,0,0,0,https://x.com/kecilamat12/status/1895731829308866787,1720963990455812096,kecilamat12,19,2025-03-01,bpi danantara dapat mendorong investasi di berbagai sektor,0
1895330951355605031,2025-03-01 08:56:05+00:00,0,@NarasiNewsroom Polisi hakim imigrasi djp BPN sampai pendidik semua ada masalah/oknum/ada orang2 gak amanah. Ini msh blm nyebut borok BUMN-BUMN. Danantara kalau gak ditinjau ulang/ditunda seperti IKN ini bisa2 ancam kondisi keuangan masyarakat secara sistematis.,1895759936942194863,,NarasiNewsroom,in,,0,0,0,https://x.com/Awalanur/status/1895759936942194863,848047958025158657,Awalanur,19,2025-03-01,polisi hakim imigrasi djp bpn sampai pendidik semua ada masalah oknum ada orang2 gak amanah ini msh blm nyebut borok bumn bumn danantara kalau gak ditinjau ulang ditunda seperti ikn ini bisa2 ancam kondisi keuangan masyarakat secara sistematis,2
1895755979762896967,2025-03-01 09:40:03+00:00,1,@sapphicsfess Speak in bahasa is mean speak in language. Emang sebelumnya ngomong pakai bahasa apa?,1895771004762517761,,sapphicsfess,in,"Pusi, Peru",0,0,0,https://x.com/pipiuwpi/status/1895771004762517761,1646016114659565568,pipiuwpi,20,2025-03-01,speak in bahasa is mean speak in language emang sebelumnya ngomong pakai bahasa apa,4
1895725606589046869,2025-03-01 09:25:32+00:00,0,@AgungLa03498428 @kompascom danantara untuk public money yang baik,1895767349434921295,,AgungLa03498428,in,,0,0,0,https://x.com/JayantiiRah/status/1895767349434921295,1669208129077411845,JayantiiRah,20,2025-03-01,danantara untuk public money yang baik,1
1895818428944171065,2025-03-01 12:48:30+00:00,0,danantara beneran bisa jadi game changer ekonomi kita https://t.co/JXiQty0Kuu,1895818428944171065,https://pbs.twimg.com/media/Gk9MzoEWEAA0Ok2.jpg,,in,indonesia,0,0,0,https://x.com/rayhannugraha_/status/1895818428944171065,1550926127253884934,rayhannugraha_,20,2025-03-01,danantara beneran bisa jadi game changer ekonomi kita,4
1895829471896420549,2025-03-01 13:32:23+00:00,1,Dgn Danantara diresmikan Presiden Prabowo BUMN jalankan tugas negara dan tetap jd pengawas operasional Danantara #berita #danantara #presidenprabowo #investasi #bumn #pso #publicserviceorganization #tepatsolutifindonesia Aceh Maghrib #mertuavsmenantu https://t.co/qQ6LkAggGR,1895829471896420549,https://pbs.twimg.com/media/Gk9W2WcWMAAbL9Z.jpg,,in,,0,0,24,https://x.com/InfoSimpang_/status/1895829471896420549,1877247207130423296,InfoSimpang_,20,2025-03-01,dgn danantara diresmikan presiden prabowo bumn jalankan tugas negara dan tetap jd pengawas operasional danantara berita danantara presidenprabowo investasi bumn pso publicserviceorganization tepatsolutifindonesia aceh maghrib mertuavsmenantu,4
1895800178525044741,2025-03-01 14:20:17+00:00,0,@cnbcindonesia Iyaaaa salah besar menurut manusia Maruk ....klu negra ini hancur atau bangkrut ... Ini org salah satu yg akan bertangung jawab .....ga sabar nunggu kehebohan danantara bangkrut .....time,1895841523973144999,,cnbcindonesia,in,,0,0,0,https://x.com/Ginakyo2/status/1895841523973144999,1605141843544801280,Ginakyo2,20,2025-03-01,iyaaaa salah besar menurut manusia maruk klu negra ini hancur atau bangkrut ini org salah satu yg akan bertangung jawab ga sabar nunggu kehebohan danantara bangkrut time,2
1895772982263652558,2025-03-01 13:27:13+00:00,7,@CNNIndonesia Mestinya Menteri BUMN ikut bertanggung jawab..jgn sibuk ngurusin sepak bola melulu....masih ditambah lagi ngurusin Danantara..kyk gak ada orang lain....,1895828172266225722,,CNNIndonesia,in,,0,0,1,https://x.com/mmymurni/status/1895828172266225722,34194525,mmymurni,20,2025-03-01,mestinya menteri bumn ikut bertanggung jawab jgn sibuk ngurusin sepak bola melulu masih ditambah lagi ngurusin danantara kyk gak ada orang lain,4
1895824595225325574,2025-03-01 13:13:00+00:00,0,Efisiensi bisa dimulai dari kabinet yg segemoy presiden itu. Danantara IKN studi banding ke LN yg ga penting ga usah. Staf2 kementrian yg aslinya influencer ga bisa kerja atau yg maen tentara2an balikin ke habitatnya masing2. Koruptor miskinkan. Bisa tapi kan pada ga mau.,1895824595225325574,,,in, ,0,0,0,https://x.com/Paranggendis/status/1895824595225325574,1021386038,Paranggendis,20,2025-03-01,efisiensi bisa dimulai dari kabinet yg segemoy presiden itu danantara ikn studi banding ke ln yg ga penting ga usah staf2 kementrian yg aslinya influencer ga bisa kerja atau yg maen tentara2an balikin ke habitatnya masing2 koruptor miskinkan bisa tapi kan pada ga mau,2
1894605768554688909,2025-03-01 12:47:22+00:00,0,@antikorupsi Takut bangettt danantara jadi lahan basah Jokowi buat manipulasi dana Segede itu dan membangun kekuatan external buat pencalonan Gibran kelak 2029,1895818143186239836,,antikorupsi,in,,0,0,0,https://x.com/Septinitiningr1/status/1895818143186239836,1303867916681539584,Septinitiningr1,20,2025-03-01,takut bangettt danantara jadi lahan basah jokowi buat manipulasi dana segede itu dan membangun kekuatan external buat pencalonan gibran kelak 2029,4
1895463516230066204,2025-03-01 09:26:53+00:00,1,@Jateng_Twit @kemenbud Kemarin yang memberi kebebasan tapi ada batasan,1895767688670265534,,Jateng_Twit,in,"Manila, CA",0,0,0,https://x.com/Danantara87/status/1895767688670265534,1562950188343255040,Danantara87,20,2025-03-01,kemarin yang memberi kebebasan tapi ada batasan,2
1895812653798605053,2025-03-01 12:25:33+00:00,0,Masih Percaya Omongannya Presiden @prabowo ! Menghemat Dari Mana - Sedang Dari Narasi Penghematan Duet Yg Berasal Dari Rakyat Di Simpan Di Danantara Yg Implementasinya Untuk Investasi Oleh Pemerintahan Prabowo Investasi Selalu Ada 2 Kepastian : Untung &amp; Rugi ,1895812653798605053,,,in,,0,0,0,https://x.com/Ell4Dom3/status/1895812653798605053,1867514840031592448,Ell4Dom3,20,2025-03-01,masih percaya omongannya presiden menghemat dari mana sedang dari narasi penghematan duet yg berasal dari rakyat di simpan di danantara yg implementasinya untuk investasi oleh pemerintahan prabowo investasi selalu ada 2 kepastian untung amp rugi,3
1895866897255842089,2025-03-01 16:01:06+00:00,217,Ini beberapa catatan saya tentang #danantara saat bicara di catatan demokrasi @tvOneNews #Hensa https://t.co/REJ9TU834D,1895866897255842089,https://pbs.twimg.com/amplify_video_thumb/1895866799012323328/img/gtXhsFKurUy1OA2a.jpg,,in,Indonesia,3,27,54,https://x.com/satriohendri/status/1895866897255842089,102938290,satriohendri,21,2025-03-01,ini beberapa catatan saya tentang danantara saat bicara di catatan demokrasi hensa,3
1895830396140728766,2025-03-01 15:21:15+00:00,0,@CNNIndonesia Pertamax oplosan mulai 2018-2023 Khan anda Mentri BUMN nya Lo minta rakyat ga khawatir danantara?? Hari gini jgn bego2in rakyat,1895856868297490501,,CNNIndonesia,in,,0,0,0,https://x.com/irfanov/status/1895856868297490501,1591093995304026114,irfanov,21,2025-03-01,pertamax oplosan mulai 2018 2023 khan anda mentri bumn nya lo minta rakyat ga khawatir danantara hari gini jgn bego2in rakyat,4
1895804953299763273,2025-03-01 16:20:32+00:00,0,@NenkMonica Beliau terlalu banyak mengatakan sesimpel itu untuk urusan2 Danantara yang telah bikin rakyat Indonesia meradang! Beliau mmg orang pintar termasuk pintar berkelit bila Danantara bermasalah. Sesimpel itu!,1895871785905823896,,NenkMonica,in,,0,0,0,https://x.com/nonblok67/status/1895871785905823896,1849799976618164226,nonblok67,21,2025-03-01,beliau terlalu banyak mengatakan sesimpel itu untuk urusan2 danantara yang telah bikin rakyat indonesia meradang beliau mmg orang pintar termasuk pintar berkelit bila danantara bermasalah sesimpel itu,4
1895889256792653944,2025-03-01 17:29:57+00:00,12,Mendukung Prabowo Gibran tak pernah bisa menjamin anda sejahtera. Suara kalian hanya diperlukan saat Pemilu. Sesudahnya kalian dibuang. Percaya Danantara? Bank Emas? #DemonCrazy #IndonesiaGelap https://t.co/UEAFwOQfY5,1895889256792653944,https://pbs.twimg.com/ext_tw_video_thumb/1895889171635716101/pu/img/qtJM_r1DXf0Vdu5o.jpg,,in,Indonesia Raya,0,1,3,https://x.com/SumandoGaek/status/1895889256792653944,1254035776322453506,SumandoGaek,21,2025-03-01,mendukung prabowo gibran tak pernah bisa menjamin anda sejahtera suara kalian hanya diperlukan saat pemilu sesudahnya kalian dibuang percaya danantara bank emas demoncrazy indonesiagelap,4
1895852273017950721,2025-03-01 15:02:59+00:00,7,Dari 7 ke 47 BUMN di bawah Danantara? Efisiensi atau monopoli terselubung? Rakyat cukup jadi penonton sementara aset negara diparkir rapi untuk segelintir elit. Selamat datang di era BUMN Incorporated di mana kepentingan publik kalah oleh akrobat pejabat!,1895852273017950721,,,in,,0,0,4,https://x.com/BinWaqqash70821/status/1895852273017950721,1734053015643140096,BinWaqqash70821,21,2025-03-01,dari 7 ke 47 bumn di bawah danantara efisiensi atau monopoli terselubung rakyat cukup jadi penonton sementara aset negara diparkir rapi untuk segelintir elit selamat datang di era bumn incorporated di mana kepentingan publik kalah oleh akrobat pejabat,3
1895786399145861570,2025-03-01 15:25:54+00:00,0,@yaniarsim @KangSemproel @Danantara_ri Sudah 3 presiden bersatu kumpul jadi 1 tapi bikin dolar melambung Terus manfaatnya dimana,1895858039754043553,,yaniarsim,in,,0,0,0,https://x.com/Mushalla_AR/status/1895858039754043553,774492274164060160,Mushalla_AR,21,2025-03-01,sudah 3 presiden bersatu kumpul jadi 1 tapi bikin dolar melambung terus manfaatnya dimana,4
1895804953299763273,2025-03-01 15:57:10+00:00,0,@NenkMonica Danantara. Hoax terbesar abad ini. ,1895865909123920303,,NenkMonica,in,"Jambi, Indonesia",0,0,0,https://x.com/virgo_pratam4/status/1895865909123920303,1679165467154583552,virgo_pratam4,21,2025-03-01,danantara hoax terbesar abad ini,2
1895831388059808089,2025-03-01 16:50:18+00:00,0,@democrazymedia Danantara isinya garong semua......,1895879279059386651,,democrazymedia,in,"Kota Bukittinggi, Sumatera Bar",0,0,0,https://x.com/ieffendi23/status/1895879279059386651,2546160279,ieffendi23,21,2025-03-01,danantara isinya garong semua,4
1895847605521055954,2025-03-01 15:14:20+00:00,2,@AntoniusCDN Danantara Pengelola Uang Ribuan Triliun. Ternyata Cuma : Se Upil Jumlah Mutualan Nya. https://t.co/NVOrtW6Rg2,1895855128382751050,https://pbs.twimg.com/media/Gk9uMM4bQAM5eou.jpg,AntoniusCDN,in,,0,0,1,https://x.com/RIPDEMOKRASI/status/1895855128382751050,1603630153816367104,RIPDEMOKRASI,21,2025-03-01,danantara pengelola uang ribuan triliun ternyata cuma se upil jumlah mutualan nya,4
1895850446629322939,2025-03-01 16:10:44+00:00,3,@KangManto123 APBN kita 3235T utk MBG 450T utk Danantara 320T sisa 2465T belanja pegawai maupun pensiunan 500T Duh koq gini2 amat sih ngurus negara.,1895869319688630769,,KangManto123,in,,0,0,0,https://x.com/BJBangJamie/status/1895869319688630769,409081025,BJBangJamie,21,2025-03-01,apbn kita 3235t utk mbg 450t utk danantara 320t sisa 2465t belanja pegawai maupun pensiunan 500t duh koq gini2 amat sih ngurus negara,4
1895971380711362968,2025-03-01 22:56:17+00:00,197,maling masih di beri jabatan untuk mengurus danantara ooh negri Konoha https://t.co/HmhcQGPkw6,1895971380711362968,https://pbs.twimg.com/ext_tw_video_thumb/1895971270690275328/pu/img/mGiQ4pPogmh03kgY.jpg,,in,,3,4,100,https://x.com/blue_berets7/status/1895971380711362968,1233304674561753088,blue_berets7,22,2025-03-01,maling masih di beri jabatan untuk mengurus danantara ooh negri konoha,3
1895646428439163178,2025-03-01 20:04:34+00:00,0,@sgits1 Pertamina sdh menjadi bagian danantara yg katanya bebas dari interfensi politik. Tapi mengankat merombak direksi dilakukan olehnorg politik kemudian diisi oleh org politik. Original omon2,1895928166063227004,,sgits1,in,,0,0,0,https://x.com/PallakaGO/status/1895928166063227004,957997845595893760,PallakaGO,22,2025-03-01,pertamina sdh menjadi bagian danantara yg katanya bebas dari interfensi politik tapi mengankat merombak direksi dilakukan olehnorg politik kemudian diisi oleh org politik original omon2,2
1895949667537506652,2025-03-01 21:39:20+00:00,6,@detikcom Mengawasi kinerja BUMN saja gagal ...WASKITA KARYA HANCUR PERTAMINA SARANG KORUPSI ANTAM dg Emas palsunya PT.TIMAH.. Sekarang bicara DANANTARA....mari netizen nikmati kehancuran repiblik ini,1895952015572050343,,detikcom,in,,0,0,1,https://x.com/torosingo/status/1895952015572050343,884590082971193344,torosingo,22,2025-03-01,mengawasi kinerja bumn saja gagal waskita karya hancur pertamina sarang korupsi antam dg emas palsunya pt timah sekarang bicara danantara mari netizen nikmati kehancuran repiblik ini,4
1895485540511957423,2025-03-01 22:43:05+00:00,0,@NenkMonica @prabowo Artinya siap2 Danantara itu adalah perampokan duit terencana. Krn antara Presiden sekarang dan sebelumnya tukang bohong . Sarua keneh. Penipu kabeh.,1895968059493626326,,NenkMonica,in,Jakarta Capital Region,0,0,0,https://x.com/saerozi63/status/1895968059493626326,1638596282012028930,saerozi63,22,2025-03-01,artinya siap2 danantara itu adalah perampokan duit terencana krn antara presiden sekarang dan sebelumnya tukang bohong sarua keneh penipu kabeh,4
1895836951221305368,2025-03-01 20:54:26+00:00,1,@satriohendri Mereka TERANG SETERANG DANANTARA .,1895940715156591081,,satriohendri,in,,0,0,0,https://x.com/amelcewaw/status/1895940715156591081,1661041817138368512,amelcewaw,22,2025-03-01,mereka terang seterang danantara,4
1895959565273088484,2025-03-01 22:09:20+00:00,1,@Opposite6888 @akbarfaizal68 @IkrarNusaBhakti @AbrSamad @msaid_didu Saya ngeri dengan DANANTARA. Kalo ternyata gagal kita rakyat langsung miskin dan pengelolanya TETEP MENANG BANYAK!!!,1895959565273088484,,Opposite6888,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/HerlinaTL/status/1895959565273088484,1137636282,HerlinaTL,22,2025-03-01,saya ngeri dengan danantara kalo ternyata gagal kita rakyat langsung miskin dan pengelolanya tetep menang banyak,4
1895968554157293908,2025-03-01 22:45:03+00:00,39,Dinilai Bermasalah Peluncuran Danantara Diwarnai Polemik Rangkap Jabatan dan Rekam Jejak Pengurus https://t.co/KJOiijgJ6F,1895968554157293908,,,in,,1,8,36,https://x.com/OposisiCerdas/status/1895968554157293908,887743587579944960,OposisiCerdas,22,2025-03-01,dinilai bermasalah peluncuran danantara diwarnai polemik rangkap jabatan dan rekam jejak pengurus,4
1895809628946170297,2025-03-01 22:35:59+00:00,4,@TirtoID Ya memang tidak sama donk bro @erickthohir . Dengan nilai investasi awal sudah di 326 triliun dari nilai total &gt;14.000 triliun itu saja sudah jauh diatas kerugian 1MDB. Ditambah pula Danantara akan dijalankan team kerja dengan jejak record yang buruk. . https://t.co/U4Bnvl8IQ2,1895966271268929651,,TirtoID,in,,0,0,0,https://x.com/piyuuh97/status/1895966271268929651,1817074040517066756,piyuuh97,22,2025-03-01,ya memang tidak sama donk bro dengan nilai investasi awal sudah di 326 triliun dari nilai total gt 14 000 triliun itu saja sudah jauh diatas kerugian 1mdb ditambah pula danantara akan dijalankan team kerja dengan jejak record yang buruk,4
1895959737310855461,2025-03-01 22:10:01+00:00,1,DANANTARA Ketika ditanya : Jika Investasinya rugi bagaimana? Jawabannya : Akan memperbaiki prosesnya. Terus uangnya raib kalian haha hihi joget joget ? Enak bener lu jamur itu kan bukan duit opung lu ! https://t.co/pdlnEfKNzh,1895959737310855461,https://pbs.twimg.com/ext_tw_video_thumb/1895959675171966976/pu/img/NjYkQ9b8KFX1fzyk.jpg,,in,Indonesia ,0,0,0,https://x.com/Meta80ki/status/1895959737310855461,1709477964923174912,Meta80ki,22,2025-03-01,danantara ketika ditanya jika investasinya rugi bagaimana jawabannya akan memperbaiki prosesnya terus uangnya raib kalian haha hihi joget joget enak bener lu jamur itu kan bukan duit opung lu,4
1895644880648688069,2025-03-01 20:56:18+00:00,0,@MartinusButarb1 Semua pakai hukum terbalik : 350 investor antri 1000 trilyun di kantong Danantara di isi bkn org2 titipan Sritex tdk akan pailit Sampai pabrik tekstil vietnam pindah ke RI. Mungkin krn di vietnam pejabatnya cm omon2... Eh 1 lg : akan saya kejar koruptor sampai antartika ,1895941187619733641,,MartinusButarb1,in,,0,0,0,https://x.com/dinhojadi/status/1895941187619733641,1690037764950298624,dinhojadi,22,2025-03-01,semua pakai hukum terbalik 350 investor antri 1000 trilyun di kantong danantara di isi bkn org2 titipan sritex tdk akan pailit sampai pabrik tekstil vietnam pindah ke ri mungkin krn di vietnam pejabatnya cm omon2 eh 1 lg akan saya kejar koruptor sampai antartika,3
1896072980155023521,2025-03-02 06:27:33+00:00,0,@KompasTV Nanti juga Danantara gini nih polanya. Kalo ketauan korupsi jawabannya sekedar : nanti kita review total atau nanti kita perbaiki ,1896084946965643268,,KompasTV,in,In my family's heart,0,0,0,https://x.com/mikrobakeren/status/1896084946965643268,76898124,mikrobakeren,23,2025-03-02,nanti juga danantara gini nih polanya kalo ketauan korupsi jawabannya sekedar nanti kita review total atau nanti kita perbaiki,4
1896065037581848598,2025-03-02 05:08:26+00:00,2,Udah waktunya balik lagi fokus pemerintah orang yang up isu lgbt keluarganya orang pemerintah jelas banget tujuannya apa. Blok move on kalau mau bales lagi cukup kasih tahu aja ke orang2 ini pengalihan isu danantara pertamina,1896065037581848598,,,in,,0,1,0,https://x.com/regulusaja/status/1896065037581848598,1349026494912217089,regulusaja,23,2025-03-02,udah waktunya balik lagi fokus pemerintah orang yang up isu lgbt keluarganya orang pemerintah jelas banget tujuannya apa blok move on kalau mau bales lagi cukup kasih tahu aja ke orang2 ini pengalihan isu danantara pertamina,2
1895656183777935390,2025-03-02 06:37:59+00:00,3,@perdana2018 @randika97165300 @M45Broo_ Ini pemikiran bodoh yang ngga berdasar at least kalo anis atau ganjar terpilih ngga akan ada Ndasmu Omon² Danantara Indonesia gelap pembungkaman media dan masih banyak lagi. Entah lu buzzer / tolol senggaknya mereka berdua ngga ada campur tangan mulyono,1896087570276368674,,perdana2018,in,,0,0,0,https://x.com/chocored_velvet/status/1896087570276368674,1525632937177513985,chocored_velvet,23,2025-03-02,ini pemikiran bodoh yang ngga berdasar at least kalo anis atau ganjar terpilih ngga akan ada ndasmu omon danantara indonesia gelap pembungkaman media dan masih banyak lagi entah lu buzzer tolol senggaknya mereka berdua ngga ada campur tangan mulyono,2
1896043192405148054,2025-03-02 04:05:44+00:00,1,@DS_yantie Cetak uang donk... mudah kan hancur yaa hancur sekalian.. Habis ini danantara minta tambahan modal cetak lagi... ,1896049255854587928,,DS_yantie,in,,0,1,0,https://x.com/Condrom54866688/status/1896049255854587928,1352798798834089984,Condrom54866688,23,2025-03-02,cetak uang donk mudah kan hancur yaa hancur sekalian habis ini danantara minta tambahan modal cetak lagi,4
1896081779557351928,2025-03-02 06:14:58+00:00,0,PENASEHAT DANANTARA #Semangat2000Followers #EdukasiBisnisLangit&amp;Bumi https://t.co/nmAOqWIMTO,1896081779557351928,https://pbs.twimg.com/ext_tw_video_thumb/1896081730383278080/pu/img/4zgb6xluWaKiyepx.jpg,,in,"Indramayu, Indonesia",0,0,0,https://x.com/JagatBodas1/status/1896081779557351928,1692277804799541249,JagatBodas1,23,2025-03-02,penasehat danantara semangat2000followers edukasibisnislangit amp bumi,4
1896047799965450720,2025-03-02 03:59:59+00:00,0,Dan malesinnya ini tu jadi bahan pujian untuk pemerintahan Prabowo. Jadi nilai plus buat beliau karena ketidaktahuan masyarakat. Padahal mah ya mau pindah tangan aja. Penasihat Danantara yg ditunjuk juga tokoh terkorup dunia Sebagai masyarakat jgn gampang ,1896047810224755153,,shealreadyat,in,"Semarang, Jawa Tengah",0,1,0,https://x.com/shealreadyat/status/1896047810224755153,1119139185204449282,shealreadyat,23,2025-03-02,dan malesinnya ini tu jadi bahan pujian untuk pemerintahan prabowo jadi nilai plus buat beliau karena ketidaktahuan masyarakat padahal mah ya mau pindah tangan aja penasihat danantara yg ditunjuk juga tokoh terkorup dunia sebagai masyarakat jgn gampang,2
1896073624886657358,2025-03-02 05:42:34+00:00,0,Danantara menjadi langkah besar dalam menciptakan sistem manajemen aset yang lebih transparan efisien dan berdampak bagi pembangunan nasional. https://t.co/zPuDlLFdAS,1896073624886657358,https://pbs.twimg.com/media/GlA06OmbQAEheB4.jpg,,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/pengusahacanti1/status/1896073624886657358,1356999345866895360,pengusahacanti1,23,2025-03-02,danantara menjadi langkah besar dalam menciptakan sistem manajemen aset yang lebih transparan efisien dan berdampak bagi pembangunan nasional,1
1895887571122864444,2025-03-02 04:14:46+00:00,0,@Andra_Avriangga @prabowo @Gerindra Erick Pastikan Tak Ada yang Disembunyikan BUMN dari Danantara https://t.co/6u9du8dbBJ.,1896051530777989230,,Andra_Avriangga,in,,0,0,0,https://x.com/heirecompt88362/status/1896051530777989230,1716116083684376576,heirecompt88362,23,2025-03-02,erick pastikan tak ada yang disembunyikan bumn dari danantara,4
1896073770449936393,2025-03-02 05:43:08+00:00,7,Danantara hadir sebagai solusi strategis dalam mengelola aset negara agar lebih efisien dan transparan untuk mendorong pertumbuhan ekonomi Indonesia. https://t.co/uAAcskSBqV,1896073770449936393,https://pbs.twimg.com/media/GlA1AsNWoAApTPo.jpg,,in,"Bandar Lampung, Lampung",0,7,0,https://x.com/pengusahacanti1/status/1896073770449936393,1356999345866895360,pengusahacanti1,23,2025-03-02,danantara hadir sebagai solusi strategis dalam mengelola aset negara agar lebih efisien dan transparan untuk mendorong pertumbuhan ekonomi indonesia,1
1896047799965450720,2025-03-02 03:59:57+00:00,0,Penangkapan ini persis terjadi setelah peluncuran Danantara. Pertamina adalah salah satu BUMN yang akan diholding di Danantara. Aset pertamina akan full dipegang SWF ini. Mungkin ketangkap krn ini memang peralihan pengelolaan. Tapi di sisi lain aku melihat ,1896047801794248808,,shealreadyat,in,"Semarang, Jawa Tengah",0,1,0,https://x.com/shealreadyat/status/1896047801794248808,1119139185204449282,shealreadyat,23,2025-03-02,penangkapan ini persis terjadi setelah peluncuran danantara pertamina adalah salah satu bumn yang akan diholding di danantara aset pertamina akan full dipegang swf ini mungkin ketangkap krn ini memang peralihan pengelolaan tapi di sisi lain aku melihat,3
1895639485616181368,2025-03-02 07:56:42+00:00,2,@Marchfoward Feeling saya Danantara nanti dalam 3-5 tahun lagi uda di peringkat 1 sekarang masi main di seri B dia.,1896107380695585132,,Marchfoward,in,"Medan Petisah, Indonesia",0,0,0,https://x.com/stevenhoe1987/status/1896107380695585132,1641696003941367809,stevenhoe1987,24,2025-03-02,feeling saya danantara nanti dalam 3 5 tahun lagi uda di peringkat 1 sekarang masi main di seri b dia,3
1896072980155023521,2025-03-02 10:58:21+00:00,1,@KompasTV Ente yg harus mundur gimn mau mengawasi Danantara kalau Pertamina saja terjadi mega korupsi,1896153093789880807,,KompasTV,in,Warga_teladan,0,0,0,https://x.com/Warga_teladan/status/1896153093789880807,1720753166650855425,Warga_teladan,24,2025-03-02,ente yg harus mundur gimn mau mengawasi danantara kalau pertamina saja terjadi mega korupsi,2
1896139040786887088,2025-03-02 11:16:46+00:00,3,@SBYudhoyono Sumber dana Danantara dari pemotongan APBN dan penggabungan aset bank BUMN yg didalamnya menghimpun dana Masyarakat sangat berbahaya IHSSG merespond negatif. SWF idem Danantara didunia didirikan karena hasil keuntungan SDA dan surplus Neraca pembayaran. Salam sehat Pak SBY,1896157731138285572,,SBYudhoyono,in,,0,0,0,https://x.com/WendraR2/status/1896157731138285572,1089104907615973377,WendraR2,24,2025-03-02,sumber dana danantara dari pemotongan apbn dan penggabungan aset bank bumn yg didalamnya menghimpun dana masyarakat sangat berbahaya ihssg merespond negatif swf idem danantara didunia didirikan karena hasil keuntungan sda dan surplus neraca pembayaran salam sehat pak sby,2
1896143562565357708,2025-03-02 10:20:28+00:00,7,Economics Corner #2 DANANTARA : INVESTASI NEGARA ATAU RISIKO BARU? . . Danantara apakah benar-benar membawa pertumbuhan di tengah risiko moral hazard yang kental di Indinesia? Harga mati agar lembaga ini membawa sesuatu yang positif adalah TATA KELOLA a thread https://t.co/yRsTmCgHlA,1896143562565357708,https://pbs.twimg.com/media/GlB0hWnbEAAINHr.jpg,,in,,0,1,1,https://x.com/moon_astrophile/status/1896143562565357708,541524753,moon_astrophile,24,2025-03-02,economics corner 2 danantara investasi negara atau risiko baru danantara apakah benar benar membawa pertumbuhan di tengah risiko moral hazard yang kental di indinesia harga mati agar lembaga ini membawa sesuatu yang positif adalah tata kelola a thread,3
1896139040786887088,2025-03-02 12:06:32+00:00,0,@SBYudhoyono Jika di kemudian hari danantara ini bermasalah paling gak twit ini sudah menunjukan akan kekhawatiran tersebut,1896170254470123774,,SBYudhoyono,in,Plus Enam Dua,0,0,0,https://x.com/AlasBanjaran/status/1896170254470123774,2209831022,AlasBanjaran,24,2025-03-02,jika di kemudian hari danantara ini bermasalah paling gak twit ini sudah menunjukan akan kekhawatiran tersebut,2
1896126516783911210,2025-03-02 11:44:22+00:00,0,@Fahrihamzah Beresin lah kementerian bapa .. ga usah sibuk urusin danantara sekalipun jeblok danantara .. anda pasti cuci tangan juga .. Politisi bangsat!!!,1896164676683415563,,Fahrihamzah,in,,0,0,0,https://x.com/t_dharmawandi/status/1896164676683415563,77149415,t_dharmawandi,24,2025-03-02,beresin lah kementerian bapa ga usah sibuk urusin danantara sekalipun jeblok danantara anda pasti cuci tangan juga politisi bangsat,4
1896139040786887088,2025-03-02 12:05:05+00:00,0,@SBYudhoyono Pada mulanya semua program pemerintah selalu ideal dan baik pak bungkusnya kesejahteraan rakyat tapi prakteknya korup rakyat gag dapat apa-apa cuman diperas bayar pajak saja mau begini teruss pak Ye?? Perihal DANANTARA Njenengan ikut nanggung lho pak Ye,1896169888240267535,,SBYudhoyono,in,"Jombang, Indonesia",0,0,1,https://x.com/MicksMarzuq/status/1896169888240267535,1150066041927528450,MicksMarzuq,24,2025-03-02,pada mulanya semua program pemerintah selalu ideal dan baik pak bungkusnya kesejahteraan rakyat tapi prakteknya korup rakyat gag dapat apa apa cuman diperas bayar pajak saja mau begini teruss pak ye perihal danantara njenengan ikut nanggung lho pak ye,2
1896139040786887088,2025-03-02 11:20:11+00:00,0,@SBYudhoyono DANANTARA semacam benteng besar agar tidak bisa mengadili Mulyono dan kroninya...,1896158590521749914,,SBYudhoyono,in,,0,0,0,https://x.com/MasterSogol2023/status/1896158590521749914,1721360906242916352,MasterSogol2023,24,2025-03-02,danantara semacam benteng besar agar tidak bisa mengadili mulyono dan kroninya,4
